CellId,label,crop_raw,crop_seg
48b6eaec-f796-4e08-bf5d-96466db3d594,M0,crop_raw/4f060c4f_raw.ome.tif,crop_seg/c52aa7e6_segmentation.ome.tif
587ca6bd-8a00-4d24-b4d8-b0bc43027c8d,M0,crop_raw/aed68150_raw.ome.tif,crop_seg/dd345f36_segmentation.ome.tif
25e6e01e-981e-4d71-827f-8dc92ece57c3,M0,crop_raw/5beeff57_raw.ome.tif,crop_seg/1195e70b_segmentation.ome.tif
0a2f7599-ff84-460c-9a25-8929de147ec0,M0,crop_raw/86ff5377_raw.ome.tif,crop_seg/bb4f23b7_segmentation.ome.tif
1d748853-05af-4dbc-847b-961ada752964,M0,crop_raw/95050528_raw.ome.tif,crop_seg/28986470_segmentation.ome.tif
3d312539-8d14-42a4-963c-59943a916370,M0,crop_raw/fccf28b9_raw.ome.tif,crop_seg/ec9b0f36_segmentation.ome.tif
cdb3a512-b4a7-4124-a74b-3c662039e99e,M0,crop_raw/cb573c1a_raw.ome.tif,crop_seg/2eb8c510_segmentation.ome.tif
d5e44eeb-e343-462c-802c-c1e5553c787d,M0,crop_raw/0d323951_raw.ome.tif,crop_seg/02ec6c99_segmentation.ome.tif
0bec9f55-b7b7-48d3-bca8-ef7e3713a40f,M0,crop_raw/6d1585ca_raw.ome.tif,crop_seg/f44c47cb_segmentation.ome.tif
e43d860f-4961-49ae-a8db-575ae4c56902,M0,crop_raw/3142cc91_raw.ome.tif,crop_seg/e9656c0d_segmentation.ome.tif
60f241e9-6832-4935-9962-303923115ac2,M0,crop_raw/aae8c84d_raw.ome.tif,crop_seg/792b1d6e_segmentation.ome.tif
eefde0b9-dcaf-4dbc-b831-f8f01d136677,M0,crop_raw/42a2fea7_raw.ome.tif,crop_seg/c5f56844_segmentation.ome.tif
9da8412d-7f3b-45a4-967a-8625b5820ea7,M0,crop_raw/77a91869_raw.ome.tif,crop_seg/b2baaa00_segmentation.ome.tif
a9d9b889-abe4-400a-9348-0415b391edf4,M0,crop_raw/b50ffcca_raw.ome.tif,crop_seg/6350a4bb_segmentation.ome.tif
16296eb0-ac2b-4819-b448-89d9d1471ea3,M0,crop_raw/a01de25b_raw.ome.tif,crop_seg/7a41093c_segmentation.ome.tif
93b2c8a0-270e-4012-8ccc-e14f3c59c67b,M0,crop_raw/d11046c5_raw.ome.tif,crop_seg/75c8707d_segmentation.ome.tif
bcf87836-8ed9-4deb-a4ef-77df975ca549,M0,crop_raw/4e8b58ec_raw.ome.tif,crop_seg/b12589e9_segmentation.ome.tif
d7b095b4-1c09-4a02-8853-58fa1edc289a,M0,crop_raw/bd96b934_raw.ome.tif,crop_seg/4834d847_segmentation.ome.tif
7fcfdf14-7da3-496e-b0f1-53c443706786,M0,crop_raw/3ba76386_raw.ome.tif,crop_seg/d6146390_segmentation.ome.tif
8d2ab92b-618d-407c-8af7-fa7592a6c34a,M0,crop_raw/7d18640a_raw.ome.tif,crop_seg/d1198fea_segmentation.ome.tif
3c0f5c31-dcaf-4a01-9e37-e71774cee74a,M0,crop_raw/e3fe6514_raw.ome.tif,crop_seg/0e1f69b9_segmentation.ome.tif
92d6d612-cbee-46b8-bb34-faba958071c0,M0,crop_raw/a5e6f2ca_raw.ome.tif,crop_seg/7b14cac1_segmentation.ome.tif
87d951b7-dbad-48d9-9621-c20d5d3d4529,M0,crop_raw/acb53d1b_raw.ome.tif,crop_seg/8eeda99c_segmentation.ome.tif
efded831-34c8-4c43-bf2d-e51da1368c97,M0,crop_raw/360c3622_raw.ome.tif,crop_seg/8bb78dde_segmentation.ome.tif
1d61ba2d-9621-4eae-b883-93b742354ae7,M0,crop_raw/1dbbfd20_raw.ome.tif,crop_seg/f69bcf41_segmentation.ome.tif
0495f2d2-5d77-4029-bb26-212559c339ad,M0,crop_raw/531667ae_raw.ome.tif,crop_seg/c483cecf_segmentation.ome.tif
0d6877a9-0458-4c26-8aa6-dd85a0d03f97,M0,crop_raw/cb794a34_raw.ome.tif,crop_seg/35b8e987_segmentation.ome.tif
2b0a426b-2720-496b-967a-41077366c6cd,M0,crop_raw/a89585c5_raw.ome.tif,crop_seg/bb027c20_segmentation.ome.tif
8c8aef4b-5049-4229-b5d5-866bbae97f6b,M0,crop_raw/ddbabcc9_raw.ome.tif,crop_seg/ee38f8bf_segmentation.ome.tif
979178e2-9be7-4ff0-a278-6f746d8e1753,M0,crop_raw/77860188_raw.ome.tif,crop_seg/699a59a1_segmentation.ome.tif
b8f08786-c33d-4570-81f6-7e01b1373d1d,M0,crop_raw/b48b4a6f_raw.ome.tif,crop_seg/588fdef1_segmentation.ome.tif
faba101f-41cb-4579-bfe4-269b4b67e4dc,M0,crop_raw/b4c3990d_raw.ome.tif,crop_seg/46304701_segmentation.ome.tif
188a71bb-779b-4a5f-b463-8e411424191b,M0,crop_raw/785e0288_raw.ome.tif,crop_seg/35a12804_segmentation.ome.tif
4eab91a7-999f-49e9-b58b-5c676fdfe3e7,M0,crop_raw/7202f524_raw.ome.tif,crop_seg/06841280_segmentation.ome.tif
46dec54f-d42f-45b9-bd39-c97de72ee127,M0,crop_raw/8aecbc2d_raw.ome.tif,crop_seg/ebf72f51_segmentation.ome.tif
7f686d58-58e6-435e-8508-13785acb1a66,M0,crop_raw/c5f173a1_raw.ome.tif,crop_seg/45f6be30_segmentation.ome.tif
5e6aa803-8d9e-4956-8ffa-b6b3e2f0cb1b,M0,crop_raw/cea99bf8_raw.ome.tif,crop_seg/761a5165_segmentation.ome.tif
28699153-6117-4d3c-88e2-e7072bdf01bf,M0,crop_raw/08ef02aa_raw.ome.tif,crop_seg/2b2cbf35_segmentation.ome.tif
73c805e8-54a4-47d3-bdbb-0b69506749e7,M0,crop_raw/c0c05758_raw.ome.tif,crop_seg/f4426a59_segmentation.ome.tif
32272f2a-d3c8-41cd-81c8-f0e19d2f8280,M0,crop_raw/0b7b4e5c_raw.ome.tif,crop_seg/64fc9138_segmentation.ome.tif
4c7f04a5-5450-488a-8a59-b455bda22db6,M0,crop_raw/f2e91bd1_raw.ome.tif,crop_seg/7ae246f0_segmentation.ome.tif
c8583d66-6095-4cac-b81f-86f8aea90ccd,M0,crop_raw/01dfe138_raw.ome.tif,crop_seg/abc18ddd_segmentation.ome.tif
e7b0f85c-8db8-4261-a001-cd4ebd5d2fb2,M0,crop_raw/0584e2c1_raw.ome.tif,crop_seg/d19b75c9_segmentation.ome.tif
a9853a64-3bb4-49f2-8d0a-1b15946517d5,M0,crop_raw/183c5738_raw.ome.tif,crop_seg/e82357bb_segmentation.ome.tif
837ca480-d95e-4cec-bf90-931ebef6e836,M0,crop_raw/4270b33d_raw.ome.tif,crop_seg/05654d8a_segmentation.ome.tif
125ef226-0ee7-4784-b7d4-641bbc15c456,M0,crop_raw/3e8d1c9c_raw.ome.tif,crop_seg/77f00c99_segmentation.ome.tif
ae6d8c11-ba64-416c-bc87-6e10798b3265,M0,crop_raw/9b67c1cb_raw.ome.tif,crop_seg/c0707555_segmentation.ome.tif
91c20e6b-7649-4c71-882d-83524f34f03d,M0,crop_raw/cf1e7430_raw.ome.tif,crop_seg/7563e5e3_segmentation.ome.tif
4457336f-c0c7-427d-ab90-c3bbf859fb1a,M0,crop_raw/30c911ab_raw.ome.tif,crop_seg/e7b741f3_segmentation.ome.tif
73e0185c-1f94-4bd5-aba9-575a49da5141,M0,crop_raw/d8333609_raw.ome.tif,crop_seg/fb354f1e_segmentation.ome.tif
0c8eba30-55f4-4255-a49a-097b9de182bd,M0,crop_raw/d0eec73a_raw.ome.tif,crop_seg/ae8a00be_segmentation.ome.tif
1ed45286-8410-4931-a104-e10d272d0865,M0,crop_raw/ffaa4f38_raw.ome.tif,crop_seg/87e70456_segmentation.ome.tif
30a56ff9-e963-43bf-b577-b0cf97f24c2b,M0,crop_raw/ce0f3c91_raw.ome.tif,crop_seg/d0b8de27_segmentation.ome.tif
d62b3998-7b68-4cf5-9677-ce62d94790fd,M0,crop_raw/171220fd_raw.ome.tif,crop_seg/6096d74f_segmentation.ome.tif
75aeb67c-c479-4108-8b36-d1a373dfd491,M0,crop_raw/99f16f71_raw.ome.tif,crop_seg/d9c92c3e_segmentation.ome.tif
e1eef5ad-0e86-4def-b37e-012a3c028707,M0,crop_raw/b6ddefd8_raw.ome.tif,crop_seg/d6780533_segmentation.ome.tif
9d2e7126-c403-4fd0-a283-a50820647bf2,M0,crop_raw/1d165482_raw.ome.tif,crop_seg/f02131f7_segmentation.ome.tif
0edd0009-e979-48d4-903c-e42f21dad636,M0,crop_raw/6b255e61_raw.ome.tif,crop_seg/50b741e0_segmentation.ome.tif
daecf83f-b108-4a4c-96fb-bb39b8273835,M0,crop_raw/718a1dfa_raw.ome.tif,crop_seg/29f4f0ff_segmentation.ome.tif
64ce712e-b59e-44f8-895f-9c8b9df73476,M0,crop_raw/d02db5fe_raw.ome.tif,crop_seg/811e5e62_segmentation.ome.tif
6e2fbc57-af4e-4111-bf3c-0b5b889417a5,M0,crop_raw/f9dee972_raw.ome.tif,crop_seg/34a964e6_segmentation.ome.tif
91c15e54-de00-4e69-9f05-89f6e6a6c2cf,M0,crop_raw/05bde2bd_raw.ome.tif,crop_seg/54bfd46b_segmentation.ome.tif
6c7449f1-ad0c-4c39-ab17-8dab2ef80679,M0,crop_raw/de110fd4_raw.ome.tif,crop_seg/466dda82_segmentation.ome.tif
b3b7f708-6a52-4970-8fb4-da6d62c55d8b,M0,crop_raw/ab94ef56_raw.ome.tif,crop_seg/449cda88_segmentation.ome.tif
58ebf033-37d1-4dee-9c6b-7ad4a86ff64f,M0,crop_raw/f2fd560c_raw.ome.tif,crop_seg/6fcd8b2f_segmentation.ome.tif
e1eb377b-4210-4441-acf5-5e2a1a357de7,M0,crop_raw/ed1969fb_raw.ome.tif,crop_seg/9f5ea4d3_segmentation.ome.tif
b41af068-6604-40d4-bee1-9fe75aaa8b74,M0,crop_raw/be50ff92_raw.ome.tif,crop_seg/9fbce1fb_segmentation.ome.tif
67eb628a-f68c-48cb-8721-2b9a9280d8e6,M0,crop_raw/f218725e_raw.ome.tif,crop_seg/b28e9121_segmentation.ome.tif
f078f038-9725-49bf-ab69-2e47e48e06f9,M0,crop_raw/c8bad964_raw.ome.tif,crop_seg/08d8c227_segmentation.ome.tif
a9e9a996-4ca8-4f7d-a498-d35e2cf27c7f,M0,crop_raw/f2d1c1f6_raw.ome.tif,crop_seg/ce1cfccd_segmentation.ome.tif
20f5f6e5-f1e8-46d1-adf0-eef292ffe6b9,M0,crop_raw/113a51b8_raw.ome.tif,crop_seg/a3d8d764_segmentation.ome.tif
484de3ac-6c7b-448e-a79d-fa126da551ab,M0,crop_raw/7022ef58_raw.ome.tif,crop_seg/87f55856_segmentation.ome.tif
4aa11410-39e7-4679-8202-4c5fd50cdcc3,M0,crop_raw/fc86dea4_raw.ome.tif,crop_seg/0f0ddae4_segmentation.ome.tif
16d58f6c-d00e-4f47-a559-80e231d436b5,M0,crop_raw/437803ba_raw.ome.tif,crop_seg/42732bc9_segmentation.ome.tif
090b40e6-650e-4567-a03a-ec9728fc4599,M0,crop_raw/f5a80aad_raw.ome.tif,crop_seg/e84ef925_segmentation.ome.tif
9f65850e-3638-4c7e-a560-0f0c39804dc8,M0,crop_raw/f0cf892f_raw.ome.tif,crop_seg/54e8bf53_segmentation.ome.tif
18bc34d5-75ba-40f6-a01c-429ef3aec341,M0,crop_raw/a7e89137_raw.ome.tif,crop_seg/87c9d3d4_segmentation.ome.tif
8378455e-5372-4576-a976-ab77eb668974,M0,crop_raw/96420d98_raw.ome.tif,crop_seg/4d4fc44b_segmentation.ome.tif
9ad05c08-2df6-4238-a5ee-bec806fcdc2b,M0,crop_raw/e228f2c1_raw.ome.tif,crop_seg/bc7ab35d_segmentation.ome.tif
820a56c5-22ff-4efa-bc5b-4904f0e84dec,M0,crop_raw/cd2e5272_raw.ome.tif,crop_seg/2ea24284_segmentation.ome.tif
00396078-aee2-4067-b753-17ec8025db82,M0,crop_raw/3d82fc63_raw.ome.tif,crop_seg/3b869d11_segmentation.ome.tif
2a26a7ca-d536-47ec-a2bb-badedbbe9f8c,M0,crop_raw/7b6f9115_raw.ome.tif,crop_seg/6f1a6d88_segmentation.ome.tif
3ffccce0-6859-4928-9c70-cce74d04a377,M0,crop_raw/ff0f6779_raw.ome.tif,crop_seg/a335d613_segmentation.ome.tif
5a8c1621-7b06-47c5-9d21-6d8bfc41ec25,M0,crop_raw/b42ede59_raw.ome.tif,crop_seg/7bf8a180_segmentation.ome.tif
f20b2091-e397-437d-91d4-10a02a04e6ec,M0,crop_raw/a1b0fbe3_raw.ome.tif,crop_seg/148a780e_segmentation.ome.tif
ca006476-5b45-4de4-aa36-ee6843d519c8,M0,crop_raw/ecfb5fe5_raw.ome.tif,crop_seg/e4834ece_segmentation.ome.tif
17cc0990-c6c2-4f42-8f3a-9f19c6f954eb,M0,crop_raw/f920f21b_raw.ome.tif,crop_seg/07b7dc21_segmentation.ome.tif
8abfa879-7fd4-4256-85a2-01222d8e0c2f,M0,crop_raw/aa09e92c_raw.ome.tif,crop_seg/2f2e4353_segmentation.ome.tif
93e489cc-fc91-471c-8179-0131f3871ecb,M0,crop_raw/9d83e57d_raw.ome.tif,crop_seg/fef03208_segmentation.ome.tif
0365ef6d-358e-438c-883a-e0119b1ec63e,M0,crop_raw/7b581d1e_raw.ome.tif,crop_seg/9727550a_segmentation.ome.tif
b8c7fe0b-491c-482b-bd7f-776cbcbcf42f,M0,crop_raw/76f40d68_raw.ome.tif,crop_seg/41a21507_segmentation.ome.tif
b124723d-f066-4d8f-a029-bbe90540c196,M0,crop_raw/762e4a2e_raw.ome.tif,crop_seg/c8546049_segmentation.ome.tif
f86c1289-a317-493c-9639-ae6c05a45118,M0,crop_raw/35768bfc_raw.ome.tif,crop_seg/227bc3ff_segmentation.ome.tif
d13bd391-92cc-411c-8556-ef3bcc1c1093,M0,crop_raw/72fc2e60_raw.ome.tif,crop_seg/3f66dde4_segmentation.ome.tif
7f432778-2630-421c-b67f-26426a16f57a,M0,crop_raw/c6444d25_raw.ome.tif,crop_seg/2dfb4f3c_segmentation.ome.tif
d1f8c507-9faa-4a83-a0a7-445775a9797d,M0,crop_raw/6411dcb2_raw.ome.tif,crop_seg/592bdff1_segmentation.ome.tif
4d5beff1-f4f1-437e-8c4f-8198873d5a7f,M0,crop_raw/266a5e04_raw.ome.tif,crop_seg/43775e94_segmentation.ome.tif
c02d72fe-e102-4a67-ad40-bd1544acbc4a,M0,crop_raw/160be52d_raw.ome.tif,crop_seg/9d50510d_segmentation.ome.tif
3d81d914-f111-4180-b976-caae98f6f838,M0,crop_raw/1a9111f6_raw.ome.tif,crop_seg/24c698ab_segmentation.ome.tif
af578396-f787-4f83-8179-13e8828c31ef,M0,crop_raw/f9afde5e_raw.ome.tif,crop_seg/b83924d5_segmentation.ome.tif
896f0409-3813-44b4-8e70-6d2424da3cdb,M0,crop_raw/39b56b37_raw.ome.tif,crop_seg/262b5b39_segmentation.ome.tif
1148fbef-e71a-4285-aaf6-b41ac511bd6f,M0,crop_raw/c62185fc_raw.ome.tif,crop_seg/b79fdca8_segmentation.ome.tif
6cb91a88-e517-4322-812a-72946082997c,M0,crop_raw/55835268_raw.ome.tif,crop_seg/1917e5a2_segmentation.ome.tif
9a11f78b-fe2a-4c50-a585-813aba9daedf,M0,crop_raw/776c2a13_raw.ome.tif,crop_seg/2cd6f133_segmentation.ome.tif
ffa523c1-0f9f-41c8-8eb0-1a6592025b7e,M0,crop_raw/79407c74_raw.ome.tif,crop_seg/6d852498_segmentation.ome.tif
ab6508a4-f008-46e0-ae5e-b8b616a734fe,M0,crop_raw/d16b6c73_raw.ome.tif,crop_seg/0fc6c296_segmentation.ome.tif
4e07dc0c-a939-465d-be84-6c3eed24a55f,M0,crop_raw/89a60b14_raw.ome.tif,crop_seg/c02b304b_segmentation.ome.tif
9a085b54-c3a1-413c-bf68-0ac5a6e780a8,M0,crop_raw/b4f2799e_raw.ome.tif,crop_seg/de2f0911_segmentation.ome.tif
951b4d34-3e50-4203-be43-64ed6adbf027,M0,crop_raw/853c0a99_raw.ome.tif,crop_seg/f666e69b_segmentation.ome.tif
2aeb6566-b1f5-4b1c-b466-40583e4b48fc,M0,crop_raw/3b0031e0_raw.ome.tif,crop_seg/497a2eb7_segmentation.ome.tif
2b46e445-3176-4058-b9b8-32e1cb1e1136,M0,crop_raw/2bca2d1f_raw.ome.tif,crop_seg/b79e418f_segmentation.ome.tif
a91a47bb-01b2-427a-bd4f-d708f486e41d,M0,crop_raw/9bf018b3_raw.ome.tif,crop_seg/a8879015_segmentation.ome.tif
cff51431-bb0a-451e-abb9-54c99f4dbd5e,M0,crop_raw/08924817_raw.ome.tif,crop_seg/c15ab97c_segmentation.ome.tif
ca69295d-beb6-4054-aaa1-912f3a5270a6,M0,crop_raw/235352e9_raw.ome.tif,crop_seg/839ac588_segmentation.ome.tif
098a95e0-7dca-4992-a410-e9c7216a7042,M0,crop_raw/301d629a_raw.ome.tif,crop_seg/38767409_segmentation.ome.tif
e7088c2b-5ea9-412c-9db2-a1a20764bd7f,M0,crop_raw/4c0700f3_raw.ome.tif,crop_seg/09605418_segmentation.ome.tif
b27c7713-bbab-4658-a5df-5ceea0582aa8,M0,crop_raw/12a43fe8_raw.ome.tif,crop_seg/1a3707a2_segmentation.ome.tif
b9a92a28-36bf-4865-97df-758408ed52d4,M0,crop_raw/05a8f314_raw.ome.tif,crop_seg/b68ea93e_segmentation.ome.tif
c1b41c57-19e1-43a2-b6c6-c8868bd10bdd,M0,crop_raw/d803ce3e_raw.ome.tif,crop_seg/7ca53505_segmentation.ome.tif
7a8159b8-563b-4563-b3ff-c511fdaa802f,M0,crop_raw/6d616cc0_raw.ome.tif,crop_seg/99e4a9d1_segmentation.ome.tif
f35f5eeb-20ec-41bf-89e8-359425fcd32d,M0,crop_raw/4fbd12cf_raw.ome.tif,crop_seg/9a144c85_segmentation.ome.tif
1dea2f00-0826-48e5-a525-fede87e8f73b,M0,crop_raw/94599d30_raw.ome.tif,crop_seg/e19c9cc5_segmentation.ome.tif
359452de-8eba-485b-a18e-561b84509ecc,M0,crop_raw/ea908313_raw.ome.tif,crop_seg/156a1626_segmentation.ome.tif
4734920f-1da2-4fec-a1ac-9e724947e49f,M0,crop_raw/bfa13031_raw.ome.tif,crop_seg/9d18150e_segmentation.ome.tif
c02396be-abf4-44ff-a54d-b67760e2ef76,M0,crop_raw/0c7348cf_raw.ome.tif,crop_seg/eb964031_segmentation.ome.tif
36c1d131-bc15-4457-b589-0501572c13d4,M0,crop_raw/67afe373_raw.ome.tif,crop_seg/49dbebe9_segmentation.ome.tif
9d1729ed-cf4b-447b-bf56-78bb1963f4a9,M0,crop_raw/421b856f_raw.ome.tif,crop_seg/2932a9a7_segmentation.ome.tif
e49001fb-27a7-42bd-9dc3-cfde63cf7b16,M0,crop_raw/668f2e46_raw.ome.tif,crop_seg/30dcc712_segmentation.ome.tif
f9086971-e0b6-420e-bbf0-7b8f0e2a8638,M0,crop_raw/9ba2b961_raw.ome.tif,crop_seg/c284427e_segmentation.ome.tif
c2b8547c-f1fc-4e0b-bc19-54a8bc588381,M0,crop_raw/422a8255_raw.ome.tif,crop_seg/ec365e4b_segmentation.ome.tif
36d3d8ab-7fae-4a2c-9c17-bdb5bedcef10,M0,crop_raw/2b7a79e1_raw.ome.tif,crop_seg/cd6bdd7d_segmentation.ome.tif
a7dee174-e44c-49cb-a497-9c0ac324b064,M0,crop_raw/1fe8f80f_raw.ome.tif,crop_seg/cf9a2180_segmentation.ome.tif
95c206d6-ca31-4049-9250-6d243a9733f2,M0,crop_raw/ac16ba71_raw.ome.tif,crop_seg/823b84b1_segmentation.ome.tif
57b69d91-a684-40e9-aeaf-af4b5abd0e80,M0,crop_raw/0ebaac7f_raw.ome.tif,crop_seg/3dc7f069_segmentation.ome.tif
095842b2-8334-471c-b3fb-0839e525c8dc,M0,crop_raw/de91ff3d_raw.ome.tif,crop_seg/eef6b8a7_segmentation.ome.tif
c7608562-0cd7-4461-abdb-993de58194bb,M0,crop_raw/bccb98b4_raw.ome.tif,crop_seg/8834bae8_segmentation.ome.tif
93221212-8357-4f4d-aed0-021f9c1a30c6,M0,crop_raw/e942e8b7_raw.ome.tif,crop_seg/ae841443_segmentation.ome.tif
57dd1e24-c1de-475a-b602-a2d3e7e0dceb,M0,crop_raw/6fe74ed0_raw.ome.tif,crop_seg/de5df430_segmentation.ome.tif
f92f2809-4d78-4eba-ba65-b82c81fd67bd,M0,crop_raw/e655170c_raw.ome.tif,crop_seg/00c4c7fa_segmentation.ome.tif
e5082b06-b19c-471c-a8b5-42305d4f727b,M0,crop_raw/d2b4ab3d_raw.ome.tif,crop_seg/96aa7d0e_segmentation.ome.tif
fbff2fda-8fe6-4ffc-a41d-399eb012ec07,M0,crop_raw/6699d207_raw.ome.tif,crop_seg/72eda229_segmentation.ome.tif
5d814718-d4d4-400d-8cbc-7c594dfc39aa,M0,crop_raw/2d5b841b_raw.ome.tif,crop_seg/2b5dece6_segmentation.ome.tif
aa770de2-f62e-4e0c-b82f-2d80b9dd07f9,M0,crop_raw/cfdc1083_raw.ome.tif,crop_seg/4889c98d_segmentation.ome.tif
1d9c31c2-5df1-4868-a995-7eaf4415874c,M0,crop_raw/d2d08e16_raw.ome.tif,crop_seg/207f62fd_segmentation.ome.tif
432bedbb-d6a8-4b57-aecb-11e4aef96d38,M0,crop_raw/cc98fb50_raw.ome.tif,crop_seg/37d925bb_segmentation.ome.tif
6c719ef2-344e-42e1-8afb-98e92d756492,M0,crop_raw/c90f3be7_raw.ome.tif,crop_seg/63bd2871_segmentation.ome.tif
046fa461-d69c-40f6-a787-ae09b1ca085d,M0,crop_raw/5dbd7b96_raw.ome.tif,crop_seg/36a9d662_segmentation.ome.tif
72553414-b3ec-4668-87dd-bfbdfac7e0c0,M0,crop_raw/ffbd880f_raw.ome.tif,crop_seg/cc99f079_segmentation.ome.tif
6af8c6a8-7bc6-4188-a72a-fa19cfa2399c,M0,crop_raw/4e40a1fc_raw.ome.tif,crop_seg/b394b45c_segmentation.ome.tif
7bfea706-cc7c-414c-a126-997694109001,M0,crop_raw/1e497dcc_raw.ome.tif,crop_seg/9d4c9981_segmentation.ome.tif
783345f0-3843-41ad-88b4-5e8577fdbddd,M0,crop_raw/e496b675_raw.ome.tif,crop_seg/ddd5b8f6_segmentation.ome.tif
9eaef6e1-aff2-4ea5-b895-b0fab10ba129,M0,crop_raw/f2c2d885_raw.ome.tif,crop_seg/03023f2d_segmentation.ome.tif
03619125-9134-4042-b7ca-125f3f52e47c,M0,crop_raw/7678531c_raw.ome.tif,crop_seg/0c3a813f_segmentation.ome.tif
32ff61be-94db-4100-aeec-33de7fd5a5fe,M0,crop_raw/bfa0267d_raw.ome.tif,crop_seg/40dbbb49_segmentation.ome.tif
b72ff342-242b-436a-bf1c-e2b429d2591c,M0,crop_raw/52139b4a_raw.ome.tif,crop_seg/b5b42a55_segmentation.ome.tif
216f3361-a46d-4a6a-8221-ed6900403756,M0,crop_raw/c1d4b3d2_raw.ome.tif,crop_seg/85d67eed_segmentation.ome.tif
177ea509-accb-4dec-a83e-cea84a680b0a,M0,crop_raw/f4c38366_raw.ome.tif,crop_seg/bb25698a_segmentation.ome.tif
fee898fa-faf6-439b-8800-7c12d39d1bc0,M0,crop_raw/c4456d68_raw.ome.tif,crop_seg/caf54a97_segmentation.ome.tif
fe744c79-6cdf-4024-8bd7-8bebd68721a0,M0,crop_raw/8bd12cee_raw.ome.tif,crop_seg/8d509a82_segmentation.ome.tif
710b1ac2-ce7f-4f76-9670-04fb231e9f70,M0,crop_raw/54d5da3a_raw.ome.tif,crop_seg/d9d0f131_segmentation.ome.tif
8b5a697d-36fb-4111-8b12-8cc681318d02,M0,crop_raw/484de526_raw.ome.tif,crop_seg/e98ce91f_segmentation.ome.tif
89795038-a6f5-4468-98e4-5e8dc6b57c33,M0,crop_raw/b4d483a3_raw.ome.tif,crop_seg/84c1dec1_segmentation.ome.tif
3641d590-622b-4951-89f2-207903f96aab,M0,crop_raw/441cb8a8_raw.ome.tif,crop_seg/2347152f_segmentation.ome.tif
53835e2d-3a6b-4aec-9980-2f8ac7f7ec9d,M0,crop_raw/12f9ad7d_raw.ome.tif,crop_seg/521678ec_segmentation.ome.tif
f27a67bb-e86f-4482-ae8d-33990fca0bf0,M0,crop_raw/9b803ea0_raw.ome.tif,crop_seg/e1f4713d_segmentation.ome.tif
c30ef4d4-997e-48ec-854d-e7a377c57f27,M0,crop_raw/66e81f1d_raw.ome.tif,crop_seg/4f317f26_segmentation.ome.tif
30232a1e-56c9-469b-90b3-653121e8c87c,M0,crop_raw/53e66466_raw.ome.tif,crop_seg/fcf5e2be_segmentation.ome.tif
ed3ef4d7-6639-4991-8ae3-7ceebc4156ff,M0,crop_raw/0daedcff_raw.ome.tif,crop_seg/a609a7ae_segmentation.ome.tif
3e28b1c6-c625-4fe6-8d55-cb018c7d68ad,M0,crop_raw/e7ceebd4_raw.ome.tif,crop_seg/f03ac1c6_segmentation.ome.tif
5aa469ec-0aa0-4718-8acb-a9dfde257902,M0,crop_raw/3839171e_raw.ome.tif,crop_seg/51fa5d7d_segmentation.ome.tif
915b6691-2f44-4888-b4ce-89b4b9c8c052,M0,crop_raw/f6b8b7c1_raw.ome.tif,crop_seg/9ff0d775_segmentation.ome.tif
4959c256-852a-45f3-ba71-5c6dd17f8015,M0,crop_raw/0a95e176_raw.ome.tif,crop_seg/c1a8e8ea_segmentation.ome.tif
1cdeb24f-1577-45c9-82b9-6dd8d65f231d,M0,crop_raw/4110d00c_raw.ome.tif,crop_seg/caa9da11_segmentation.ome.tif
bdd4ad53-3a64-40fd-84e8-96602c90e964,M0,crop_raw/f8e7c635_raw.ome.tif,crop_seg/ce1ab249_segmentation.ome.tif
84f22d3a-163b-405d-877a-c093c179c837,M0,crop_raw/05855cbb_raw.ome.tif,crop_seg/cf35daa0_segmentation.ome.tif
ec0bba67-93e1-4be4-8812-405ecedde907,M0,crop_raw/15bb83aa_raw.ome.tif,crop_seg/b91c1ab9_segmentation.ome.tif
b29aba50-d1fb-476d-b6db-ddc80c4b0bdd,M0,crop_raw/55b39107_raw.ome.tif,crop_seg/bae04cca_segmentation.ome.tif
14e4111a-665a-4e3c-a66f-5422d1f5a5ca,M0,crop_raw/f82e3302_raw.ome.tif,crop_seg/b5dc2d87_segmentation.ome.tif
24265f35-e6e9-428f-9024-bf4b52dffffb,M0,crop_raw/0a40c57b_raw.ome.tif,crop_seg/7f7eb3d7_segmentation.ome.tif
8fb660c6-7ecd-4bd8-b8c4-ab951623d7e5,M0,crop_raw/5d94f96e_raw.ome.tif,crop_seg/c62fd227_segmentation.ome.tif
3e37d5dc-2e00-4f24-a0bd-21e4c9034a34,M0,crop_raw/a9261e1c_raw.ome.tif,crop_seg/6f4bee95_segmentation.ome.tif
c0bc0eb8-e3e5-42a2-b4b1-7caca877f432,M0,crop_raw/a13f7188_raw.ome.tif,crop_seg/b23e73bb_segmentation.ome.tif
c2909ff2-98a7-4caf-bd39-7ce50a9c4097,M0,crop_raw/956b075f_raw.ome.tif,crop_seg/99a868c3_segmentation.ome.tif
acd1269f-4899-43b9-a3ff-3516aaa3ce7b,M0,crop_raw/c572b37b_raw.ome.tif,crop_seg/0d118039_segmentation.ome.tif
007b7f5e-9479-48da-b4c7-5ac324885873,M0,crop_raw/8d4237b2_raw.ome.tif,crop_seg/1c1c518a_segmentation.ome.tif
f99743b9-9f6f-416a-90a6-ce3dd42df741,M0,crop_raw/903f417a_raw.ome.tif,crop_seg/d0fc22b7_segmentation.ome.tif
