Cell age,Nuclei count,Nucleus touches FOV border,Expert structural annotation score (annotator 1),Expert structural annotation score (annotator 2),Cell number,FOV path,probe_561_loc_score,probe_638_loc_score,Rescaled 2D single cell tiff path,Expert structural annotation score (mean),Cell aspect ratio,Fraction cell area background,Fraction cell area diffuse/other,Fraction cell area fibers,Fraction cell area disorganized puncta,Fraction cell area organized puncta,Fraction cell area organized z-disks,Max coefficient var,Peak height,Peak angle,Alpha-actinin intensity (median),Alpha-actinin intensity (integrated),HPRT1 count,COL2A1 count,H19 count,ATP2A2 count,MYH6 count,MYH7 count,BAG3 count,TCAP count,Expert structural annotation score (round-up),Expert structural annotation score (grouped),Combined organizational score,HPRT1 (count/μm^2),COL2A1 (count/μm^2),H19 (count/μm^2),ATP2A2 (count/μm^2),MYH6 (count/μm^2),MYH7 (count/μm^2),BAG3 (count/μm^2),TCAP (count/μm^2),Cell area (μm^2),Peak distance (μm),"Alpha-actinin intensity (median, normalized per day)",Combined organizational score (rounded),MYH7-MYH6 relative transcript abundance (normalized),MYH6 localization,MYH7 localization,Enrichment of MYH6 transcript localization to organized puncta,Enrichment of MYH6 transcript localization to organized z-disks,Enrichment of MYH6 transcript localization to fibers,"Enrichment of MYH6 transcript localization to fibers, organized puncta, and organized z-disks",Enrichment of MYH7 transcript localization to organized puncta,Enrichment of MYH7 transcript localization to organized z-disks,Enrichment of MYH7 transcript localization to fibers,"Enrichment of MYH7 transcript localization to fibers, organized puncta, and organized z-disks",MYH6 probe distance to alpha-actinin segmentation (mean),MYH7 probe distance to alpha-actinin segmentation (mean)
18,1,False,3,3,4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 1,,,/allen/aics/gene-editing/FISH/2019/chaos/data/cp_20191122/quilt_data_contrasted/rescaled_2D_single_cell_tiff_path/96a406c3_a323b9f9_5500000013_63X_20190807_S2_P1_C2_annotations_corrected_rescaled_cell4.ome.tiff,3.0,0.624736,0.0,0.18198135785363395,0.3268673636478146,0.06105932737120545,0.4283599949615821,0.00173195616576395,0.2713799984538026,0.4886170069492588,156.0,246.0,40941704.0,3.0,75.0,,,,,,,3,3,2.2334497083993012,0.0032802200109165723,0.0820055002729143,,,,,,,914.57275,1.7999999999999998,0.5010183299389002,2,,,,,,,,,,,,,
18,1,False,1,2,5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 1,,,/allen/aics/gene-editing/FISH/2019/chaos/data/cp_20191122/quilt_data_contrasted/rescaled_2D_single_cell_tiff_path/210cfc6d_a323b9f9_5500000013_63X_20190807_S2_P1_C2_annotations_corrected_rescaled_cell5.ome.tiff,1.5,0.6696272,0.1398302252523227,0.02349441882227124,0.2689659782100127,0.042460397032283936,0.5252489806831094,0.0,0.1291122093536217,0.440163791161122,36.0,304.0,32971736.0,12.0,65.0,,,,,,,2,1-2,1.5586231903661851,0.013925094133636344,0.07542759322386353,,,,,,,861.7536,1.68,0.6191446028513238,2,,,,,,,,,,,,,
18,1,False,4,4,6,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 1,,,/allen/aics/gene-editing/FISH/2019/chaos/data/cp_20191122/quilt_data_contrasted/rescaled_2D_single_cell_tiff_path/3dffd7dc_a323b9f9_5500000013_63X_20190807_S2_P1_C2_annotations_corrected_rescaled_cell6.ome.tiff,4.0,0.4159312,0.0,0.3106916505924497,0.13176265270506107,0.06181684577936989,0.16363552861210615,0.33209332231101313,0.43085599170804656,0.406677356822751,24.0,484.0,38534744.0,8.0,110.0,,,,,,,4,4-5,3.526599653036639,0.012757315044446486,0.1754130818611392,,,,,,,627.0912,1.7999999999999998,0.9857433808553971,4,,,,,,,,,,,,,
18,1,False,2,2,7,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 1,,,/allen/aics/gene-editing/FISH/2019/chaos/data/cp_20191122/quilt_data_contrasted/rescaled_2D_single_cell_tiff_path/ccb25b1c_a323b9f9_5500000013_63X_20190807_S2_P1_C2_annotations_corrected_rescaled_cell7.ome.tiff,2.0,0.43094203,0.22252796023433336,0.007825906858393988,0.2295993845789692,0.04781348008757914,0.4922332682407243,0.0,0.17312358949653145,0.4840645724211921,24.0,310.0,40272564.0,27.0,38.0,,,,,,,2,1-2,1.6915236691306137,0.02773832771169892,0.03903912789053922,,,,,,,973.3824,2.16,0.6313645621181263,2,,,,,,,,,,,,,
18,1,False,3,3,8,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 1,,,/allen/aics/gene-editing/FISH/2019/chaos/data/cp_20191122/quilt_data_contrasted/rescaled_2D_single_cell_tiff_path/ff1f1985_a323b9f9_5500000013_63X_20190807_S2_P1_C2_annotations_corrected_rescaled_cell8.ome.tiff,3.0,0.55818886,0.0012216125285376698,0.3146286431422811,0.2648329127782005,0.14676372812111987,0.12116326884821298,0.1513898345816478,0.3988638522406971,0.4607389739986222,36.0,531.0,324227040.0,45.0,415.0,,,,,,,3,3,3.4672459842194936,0.010430434840656333,0.09619178797494174,,,,,,,4314.2974,1.92,1.0814663951120163,3,,,,,,,,,,,,,
18,1,False,3,4,9,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 1,,,/allen/aics/gene-editing/FISH/2019/chaos/data/cp_20191122/quilt_data_contrasted/rescaled_2D_single_cell_tiff_path/242181bd_a323b9f9_5500000013_63X_20190807_S2_P1_C2_annotations_corrected_rescaled_cell9.ome.tiff,3.5,0.19236815,0.014771073736929374,0.352991438529999,0.17878413590064635,0.13216134817772665,0.1324236066461372,0.18886839700856148,0.3343258587209439,0.5807082035800067,36.0,965.5,208055712.0,59.0,169.0,,,,,,,4,4-5,3.5290663690884623,0.03466229757218218,0.09928692016438624,,,,,,,1702.1376,1.68,1.9663951120162932,4,,,,,,,,,,,,,
18,2,False,3,3,10,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 1,,,/allen/aics/gene-editing/FISH/2019/chaos/data/cp_20191122/quilt_data_contrasted/rescaled_2D_single_cell_tiff_path/ccac272d_a323b9f9_5500000013_63X_20190807_S2_P1_C2_annotations_corrected_rescaled_cell10.ome.tiff,3.0,0.22083873,0.0,0.3314810712351696,0.45491187909220704,0.06162309850834441,0.09106852754393738,0.06091542362034165,0.3674262884553911,0.4983505357474438,36.0,511.0,148613248.0,32.0,175.0,,,,,,,3,3,2.8906524712559776,0.013674877062855206,0.0747844839374894,,,,,,,2340.0576,1.68,1.0407331975560081,3,,,,,,,,,,,,,
18,1,False,3,3,12,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 1,,,/allen/aics/gene-editing/FISH/2019/chaos/data/cp_20191122/quilt_data_contrasted/rescaled_2D_single_cell_tiff_path/b9a6291f_a323b9f9_5500000013_63X_20190807_S2_P1_C2_annotations_corrected_rescaled_cell12.ome.tiff,3.0,0.2861398,0.0,0.26260508628136786,0.4267503845262426,0.13553233180927501,0.13998335475442994,0.035128842628684605,0.2268731920449017,0.5284817097789921,48.0,618.0,220949008.0,12.0,241.0,,,,,,,3,3,2.639375562939304,0.004389568979442771,0.08815717700380898,,,,,,,2733.7537,1.7999999999999998,1.2586558044806517,3,,,,,,,,,,,,,
18,1,False,3,3,13,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 1,,,/allen/aics/gene-editing/FISH/2019/chaos/data/cp_20191122/quilt_data_contrasted/rescaled_2D_single_cell_tiff_path/06523b84_a323b9f9_5500000013_63X_20190807_S2_P1_C2_annotations_corrected_rescaled_cell13.ome.tiff,3.0,0.80220276,0.008606485878772606,0.39340750935276897,0.2603607358157747,0.10707709007734206,0.17461086665762082,0.05593731221772083,0.19668028904350213,0.4415406340027796,36.0,562.0,211407472.0,23.0,312.0,,,,,,,3,3,3.0240350207347766,0.00774012978649626,0.10499654319073189,,,,,,,2971.5264,1.7999999999999998,1.1446028513238289,3,,,,,,,,,,,,,
18,1,False,3,3,14,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 1,,,/allen/aics/gene-editing/FISH/2019/chaos/data/cp_20191122/quilt_data_contrasted/rescaled_2D_single_cell_tiff_path/9e7872fe_a323b9f9_5500000013_63X_20190807_S2_P1_C2_annotations_corrected_rescaled_cell14.ome.tiff,3.0,0.6745264,0.0,0.3340899437188064,0.363013698630137,0.07125411489858766,0.10378836147393013,0.1278538812785388,0.10944277534374357,0.4341471339429776,156.0,676.0,270946304.0,2.0,142.0,,,,,,,3,3,2.7858348471705163,0.0009217962785978078,0.06544753578044435,,,,,,,2169.6768,1.7999999999999998,1.3767820773930755,3,,,,,,,,,,,,,
18,1,False,3,4,15,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 1,,,/allen/aics/gene-editing/FISH/2019/chaos/data/cp_20191122/quilt_data_contrasted/rescaled_2D_single_cell_tiff_path/51289813_a323b9f9_5500000013_63X_20190807_S2_P1_C2_annotations_corrected_rescaled_cell15.ome.tiff,3.5,0.41162083,0.0,0.4040408565540721,0.2184056088164143,0.02803288235821164,0.17122121673685153,0.17829943553445032,0.488411834795009,0.4723426868500574,36.0,680.0,112087576.0,22.0,137.0,,,,,,,4,4-5,3.543191090615429,0.01711067307788032,0.1065528278031638,,,,,,,1285.7472,1.68,1.384928716904277,4,,,,,,,,,,,,,
18,1,False,3,3,16,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 1,,,/allen/aics/gene-editing/FISH/2019/chaos/data/cp_20191122/quilt_data_contrasted/rescaled_2D_single_cell_tiff_path/f3bd4090_a323b9f9_5500000013_63X_20190807_S2_P1_C2_annotations_corrected_rescaled_cell16.ome.tiff,3.0,0.4892519,0.0,0.20049525905858448,0.4836712665086353,0.00607433118862174,0.2336712665086353,0.0760878767355232,0.2182826850454126,0.5209637150395996,36.0,317.0,74208584.0,10.0,154.0,,,,,,,3,3,2.390534434773608,0.0073489295255295935,0.11317351469315573,,,,,,,1360.7424,1.68,0.6456211812627292,2,,,,,,,,,,,,,
18,1,False,3,3,17,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 1,,,/allen/aics/gene-editing/FISH/2019/chaos/data/cp_20191122/quilt_data_contrasted/rescaled_2D_single_cell_tiff_path/69b5ca4f_a323b9f9_5500000013_63X_20190807_S2_P1_C2_annotations_corrected_rescaled_cell17.ome.tiff,3.0,0.47796124,0.0,0.5988922832058325,0.2998151666067669,0.05864609539456795,0.0008150639215484932,0.04183139087128408,0.476054317763684,0.4088992494914135,24.0,1063.0,269735232.0,12.0,160.0,,,,,,,3,3,3.567064282695248,0.005348188461604285,0.07130917948805714,,,,,,,2243.7502,1.68,2.164969450101833,4,,,,,,,,,,,,,
18,1,False,3,3,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 10,,,/allen/aics/gene-editing/FISH/2019/chaos/data/cp_20191122/quilt_data_contrasted/rescaled_2D_single_cell_tiff_path/a9ce2542_a8764204_5500000013_63X_20190807_S2_P10_C2_annotations_corrected_rescaled_cell1.ome.tiff,3.0,0.601991,0.004696869513668802,0.06929022549533734,0.14886340317836705,0.20499213388358148,0.5720946670010716,6.270092797373401e-05,0.19472582843841726,0.2115620294987937,24.0,259.0,82507992.0,9.0,274.0,,,,,,,3,3,1.5664287651775612,0.0035625527257803417,0.10845993854042373,,,,,,,2526.2783,0.96,0.5274949083503055,2,,,,,,,,,,,,,
18,2,False,3,3,2,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 10,,,/allen/aics/gene-editing/FISH/2019/chaos/data/cp_20191122/quilt_data_contrasted/rescaled_2D_single_cell_tiff_path/750c38e9_a8764204_5500000013_63X_20190807_S2_P10_C2_annotations_corrected_rescaled_cell2.ome.tiff,3.0,0.90222263,0.0,0.10715391032886593,0.09579700199149578,0.207569702352118,0.3596500080736315,0.2298293772538888,0.09567144854559327,0.3201334724519031,108.0,262.0,177062352.0,14.0,314.0,,,,,,,3,3,2.737475254739298,0.0032705683238542916,0.07335417526358913,,,,,,,4280.6016,1.7999999999999998,0.5336048879837068,3,,,,,,,,,,,,,
18,1,False,2,2,3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 10,,,/allen/aics/gene-editing/FISH/2019/chaos/data/cp_20191122/quilt_data_contrasted/rescaled_2D_single_cell_tiff_path/809181ec_a8764204_5500000013_63X_20190807_S2_P10_C2_annotations_corrected_rescaled_cell3.ome.tiff,2.0,0.37850735,0.0,0.18060333273766974,0.4520974803431022,0.06869862401715511,0.2848072283774125,0.013793334524660472,0.2529122697306961,0.4977750991588382,59.99999999999999,474.0,179601536.0,19.0,282.0,,,,,,,2,1-2,2.3469366542609507,0.0073682342546263204,0.1093601084107696,,,,,,,2578.6367,1.7999999999999998,0.9653767820773931,2,,,,,,,,,,,,,
18,1,False,3,2,4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 10,,,/allen/aics/gene-editing/FISH/2019/chaos/data/cp_20191122/quilt_data_contrasted/rescaled_2D_single_cell_tiff_path/0f071e17_a8764204_5500000013_63X_20190807_S2_P10_C2_annotations_corrected_rescaled_cell4.ome.tiff,2.5,0.4293932,0.0,0.3430602691632534,0.10466939730836748,0.2968695143358689,0.23547103569338795,0.01992978349912229,0.13454013315099925,0.3169126089048792,48.0,574.0,161982288.0,12.0,256.0,,,,,,,3,3,2.530654609993406,0.004876145894285157,0.10402444574475002,,,,,,,2460.96,1.92,1.1690427698574337,3,,,,,,,,,,,,,
18,1,False,3,3,5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 10,,,/allen/aics/gene-editing/FISH/2019/chaos/data/cp_20191122/quilt_data_contrasted/rescaled_2D_single_cell_tiff_path/da1937be_a8764204_5500000013_63X_20190807_S2_P10_C2_annotations_corrected_rescaled_cell5.ome.tiff,3.0,0.38420102,0.0,0.26640817584223503,0.131299643933169,0.0411873459326212,0.4972182278827719,0.06388660640920296,0.4025457652429316,0.4544014208644477,72.0,443.0,96228104.0,4.0,261.0,,,,,,,3,3,2.9594178133999995,0.0023775830061779114,0.15513729115310873,,,,,,,1682.3807,1.7999999999999998,0.9022403258655805,3,,,,,,,,,,,,,
18,1,False,3,3,7,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 10,,,/allen/aics/gene-editing/FISH/2019/chaos/data/cp_20191122/quilt_data_contrasted/rescaled_2D_single_cell_tiff_path/ca020634_a8764204_5500000013_63X_20190807_S2_P10_C2_annotations_corrected_rescaled_cell7.ome.tiff,3.0,0.25523224,0.012798999769683808,0.0007896555127825486,0.2492350212219919,0.03201395058072583,0.6949215279834172,0.010240844931398678,0.4971151967092889,0.3921135468301238,72.0,193.0,51684552.0,6.0,273.0,,,,,,,3,3,2.010625310507246,0.003427324274229812,0.15594325447745644,,,,,,,1750.6367,1.56,0.39307535641547864,2,,,,,,,,,,,,,
18,1,False,3,3,8,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 10,,,/allen/aics/gene-editing/FISH/2019/chaos/data/cp_20191122/quilt_data_contrasted/rescaled_2D_single_cell_tiff_path/4246f68d_a8764204_5500000013_63X_20190807_S2_P10_C2_annotations_corrected_rescaled_cell8.ome.tiff,3.0,0.6779179,0.0,0.19681787344835805,0.2937760134949302,0.09152166339683528,0.28832120134215883,0.1295632483177176,0.2206368612214004,0.35829553764182986,96.0,550.0,261819440.0,15.0,204.0,,,,,,,3,3,2.6067163769812725,0.004774870581907748,0.06493823991394537,,,,,,,3141.4463,1.7999999999999998,1.120162932790224,3,,,,,,,,,,,,,
18,1,False,3,3,9,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 10,,,/allen/aics/gene-editing/FISH/2019/chaos/data/cp_20191122/quilt_data_contrasted/rescaled_2D_single_cell_tiff_path/c39d2b9f_a8764204_5500000013_63X_20190807_S2_P10_C2_annotations_corrected_rescaled_cell9.ome.tiff,3.0,0.73487234,0.006648057004334093,0.2297375058155195,0.2459107715663949,0.2456659075883347,0.20700800705208253,0.06502975097333431,0.2014017202236276,0.3642921310105917,12.0,687.0,191644352.0,8.0,248.0,,,,,,,3,3,2.355643178384881,0.003400888584169272,0.10542754610924744,,,,,,,2352.3264,1.68,1.3991853360488797,2,,,,,,,,,,,,,
18,1,False,3,3,10,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 10,,,/allen/aics/gene-editing/FISH/2019/chaos/data/cp_20191122/quilt_data_contrasted/rescaled_2D_single_cell_tiff_path/9e633f6d_a8764204_5500000013_63X_20190807_S2_P10_C2_annotations_corrected_rescaled_cell10.ome.tiff,3.0,0.7734871,0.13372932020821526,0.3631654898727001,0.26435345049734577,0.16613410297376693,0.0658210070607638,0.006796629387208163,0.1183302958116168,0.4760618922018013,96.0,694.0,175639440.0,17.0,154.0,,,,,,,3,3,2.570134180782594,0.007605496286370379,0.06889684871182579,,,,,,,2235.2256,1.68,1.4134419551934827,3,,,,,,,,,,,,,
18,1,False,2,2,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 11,,,/allen/aics/gene-editing/FISH/2019/chaos/data/cp_20191122/quilt_data_contrasted/rescaled_2D_single_cell_tiff_path/b4b3cb7f_1194e093_5500000013_63X_20190807_S2_P11_C2_annotations_corrected_rescaled_cell1.ome.tiff,2.0,0.33266667,0.0,0.14080362578637626,0.6464435500236758,0.06315531353581817,0.14959751065412974,0.0,0.1496075922797309,0.5465613900821026,167.99999999999997,558.0,121867808.0,10.0,127.0,,,,,,,2,1-2,1.951817887813555,0.005871985087976429,0.07457421061730064,,,,,,,1703.0016,2.16,1.1364562118126273,2,,,,,,,,,,,,,
18,2,False,3,3,2,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 11,,,/allen/aics/gene-editing/FISH/2019/chaos/data/cp_20191122/quilt_data_contrasted/rescaled_2D_single_cell_tiff_path/6ee284a0_1194e093_5500000013_63X_20190807_S2_P11_C2_annotations_corrected_rescaled_cell2.ome.tiff,3.0,0.5044536,0.0,0.4657188706158752,0.3863169155898641,0.005988840409464675,0.006723023997314986,0.13525234938748112,0.3169875940657551,0.39823222812443376,180.0,841.0,232650016.0,12.0,232.0,,,,,,,3,3,3.3676673207662295,0.004370140403870896,0.08448938114150398,,,,,,,2745.9072,2.04,1.7128309572301426,3,,,,,,,,,,,,,
18,1,False,2,2,3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 11,,,/allen/aics/gene-editing/FISH/2019/chaos/data/cp_20191122/quilt_data_contrasted/rescaled_2D_single_cell_tiff_path/8c89403c_1194e093_5500000013_63X_20190807_S2_P11_C2_annotations_corrected_rescaled_cell3.ome.tiff,2.0,0.52823305,0.0,0.317966048857904,0.4993127586011449,0.16535594853482968,0.01736524400612141,0.0,0.20835431068403445,0.4725274464395799,36.0,545.0,136698640.0,16.0,181.0,,,,,,,2,1-2,2.3664541965815236,0.00787218097199393,0.08905404724568132,,,,,,,2032.4735,1.68,1.109979633401222,2,,,,,,,,,,,,,
18,2,False,2,3,4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 11,,,/allen/aics/gene-editing/FISH/2019/chaos/data/cp_20191122/quilt_data_contrasted/rescaled_2D_single_cell_tiff_path/4cb6bef5_1194e093_5500000013_63X_20190807_S2_P11_C2_annotations_corrected_rescaled_cell4.ome.tiff,2.5,0.4655441,0.0,0.29978410609643263,0.4960933484116377,0.20355710907782465,0.0005654364141050684,0.0,0.1135131714729077,0.6663812949751805,36.0,845.0,150593120.0,35.0,85.0,,,,,,,3,3,2.6095744997390002,0.020823100266916448,0.05057038636251138,,,,,,,1680.8256,2.28,1.720977596741344,3,,,,,,,,,,,,,
18,1,False,2,3,5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 11,,,/allen/aics/gene-editing/FISH/2019/chaos/data/cp_20191122/quilt_data_contrasted/rescaled_2D_single_cell_tiff_path/a3eda28f_1194e093_5500000013_63X_20190807_S2_P11_C2_annotations_corrected_rescaled_cell5.ome.tiff,2.5,0.5779004,0.0,0.3537446594621764,0.6405629555164615,0.0056421211359638105,5.026388539834129e-05,0.0,0.2007593550070235,0.5223852368708813,167.99999999999997,1245.0,127417808.0,9.0,138.0,,,,,,,3,3,2.385486965752887,0.007853732093490827,0.12042389210019268,,,,,,,1145.952,1.7999999999999998,2.5356415478615073,2,,,,,,,,,,,,,
18,1,False,3,4,6,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 11,,,/allen/aics/gene-editing/FISH/2019/chaos/data/cp_20191122/quilt_data_contrasted/rescaled_2D_single_cell_tiff_path/3a4c845d_1194e093_5500000013_63X_20190807_S2_P11_C2_annotations_corrected_rescaled_cell6.ome.tiff,3.5,0.7852981,0.0,0.5657993642884755,0.3010018899531807,0.018373351660152054,0.02708753919505176,0.0877378549031399,0.10828035633750564,0.3528496304988713,12.0,708.0,233035424.0,6.0,131.0,,,,,,,4,4-5,3.2502271821255806,0.0022371604885242616,0.048844670666113046,,,,,,,2681.9712,1.7999999999999998,1.4419551934826884,3,,,,,,,,,,,,,
18,1,False,3,3,7,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 11,,,/allen/aics/gene-editing/FISH/2019/chaos/data/cp_20191122/quilt_data_contrasted/rescaled_2D_single_cell_tiff_path/15b1a7eb_1194e093_5500000013_63X_20190807_S2_P11_C2_annotations_corrected_rescaled_cell7.ome.tiff,3.0,0.4789177,0.0,0.2751494119915173,0.33910738384422595,0.12587237324079428,0.2598708309234625,0.0,0.1995391960183248,0.43352573396183736,72.0,532.0,85643520.0,10.0,85.0,,,,,,,3,3,2.295909857663588,0.006694085641454062,0.05689972795235953,,,,,,,1493.856,1.68,1.0835030549898168,2,,,,,,,,,,,,,
18,1,False,3,3,8,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 11,,,/allen/aics/gene-editing/FISH/2019/chaos/data/cp_20191122/quilt_data_contrasted/rescaled_2D_single_cell_tiff_path/9aa4c32b_1194e093_5500000013_63X_20190807_S2_P11_C2_annotations_corrected_rescaled_cell8.ome.tiff,3.0,0.55064267,0.0,0.1424303772466917,0.8051550464151689,0.015331819079597075,0.03708275725854237,0.0,0.14405528883142607,0.5564676548352822,24.0,609.0,44620840.0,5.0,87.0,,,,,,,3,3,1.6897594885278777,0.008572541532249216,0.14916222266113635,,,,,,,583.25757,2.16,1.240325865580448,2,,,,,,,,,,,,,
18,1,False,3,3,9,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 11,,,/allen/aics/gene-editing/FISH/2019/chaos/data/cp_20191122/quilt_data_contrasted/rescaled_2D_single_cell_tiff_path/b3e2fc0f_1194e093_5500000013_63X_20190807_S2_P11_C2_annotations_corrected_rescaled_cell9.ome.tiff,3.0,0.61756045,0.0,0.3848518479371455,0.2495904238452595,0.1953634217665504,0.11605538526582812,0.0541389211852165,0.08871662971557506,0.2865204466851082,59.99999999999999,617.0,235242560.0,26.0,243.0,,,,,,,3,3,2.5708601248510905,0.007951747329191574,0.07431825388436741,,,,,,,3269.7214,1.44,1.2566191446028514,3,,,,,,,,,,,,,
18,1,False,1,2,10,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 11,,,/allen/aics/gene-editing/FISH/2019/chaos/data/cp_20191122/quilt_data_contrasted/rescaled_2D_single_cell_tiff_path/0560d5e3_1194e093_5500000013_63X_20190807_S2_P11_C2_annotations_corrected_rescaled_cell10.ome.tiff,1.5,0.3553619,0.0,0.17742443721797874,0.5529128538657391,0.07734629055433714,0.1923164183619451,0.0,0.09063906108912947,0.6904057814280616,72.0,273.0,120877008.0,10.0,137.0,,,,,,,2,1-2,2.5090927148699236,0.004376493259500141,0.05995795765515194,,,,,,,2284.9343,2.88,0.5560081466395111,3,,,,,,,,,,,,,
18,2,True,3,3,11,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 11,,,/allen/aics/gene-editing/FISH/2019/chaos/data/cp_20191122/quilt_data_contrasted/rescaled_2D_single_cell_tiff_path/2e68d336_1194e093_5500000013_63X_20190807_S2_P11_C2_annotations_corrected_rescaled_cell11.ome.tiff,3.0,0.32622996,0.0,0.2505329706682349,0.19876130265382635,0.003317282952289936,0.4851135778872308,0.062274865838417987,0.17522173770072993,0.44673251312914347,24.0,355.0,103868488.0,5.0,192.0,,,,,,,3,3,2.6299031799287573,0.003190676893168991,0.12252199269768924,,,,,,,1567.0656,1.7999999999999998,0.7230142566191446,3,,,,,,,,,,,,,
18,1,False,3,3,12,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 11,,,/allen/aics/gene-editing/FISH/2019/chaos/data/cp_20191122/quilt_data_contrasted/rescaled_2D_single_cell_tiff_path/7f091d12_1194e093_5500000013_63X_20190807_S2_P11_C2_annotations_corrected_rescaled_cell12.ome.tiff,3.0,0.6010496,0.0,0.16457606552404064,0.3745108448354315,0.11434096769300775,0.2844532079478235,0.06211891399969665,0.2595827869284355,0.3228211279760451,48.0,430.0,132427632.0,5.0,118.0,,,,,,,3,3,2.074494415567047,0.0026332642364797682,0.062145035980922525,,,,,,,1898.7839,1.7999999999999998,0.8757637474541752,2,,,,,,,,,,,,,
